Name,Type,Show,Date,Location,Confirmed,Link,Micro.blog URL
Demystifying the Software Bill Of Materials (SBOM) and why everyone's talking about them,Video,VMware Tanzu YouTube,2/9/2024,,,https://www.youtube.com/watch?v=feArM3MoQos,
What is Knative Serving? (A Colorful Guide),Blog,VMware Tanzu Blog,2/9/2024,,,https://blogs.vmware.com/tanzu/what-is-knative-serving-a-colorful-guide,
You Choose Offers an Interactive Way to Learn about Tools,Guest,Intel Developer,2/13/2024,,,https://www.intel.com/content/www/us/en/developer/articles/community/you-choose-an-interactive-way-to-learn-about-tools.html,
"Signing Artifacts - Feat. Notary, Sigstore, and Open Policy Containers (You Choose!, Ch. 3, Ep. 6)",Video,You Choose!,2/14/2024,,,https://www.youtube.com/watch?v=p4M-ZdBsA7o,
Keeping Your Secrets Secure with SOPS,Video,⚡️Enlightning,2/16/2024,,,https://www.youtube.com/watch?v=RAmbUFdBGXk,
"Workload Identity - Feat. SPIFFE, SPIRE, and Athenz (You Choose!, Ch. 3, Ep. 7)",Video,You Choose!,2/21/2024,,,https://www.youtube.com/watch?v=gYq591U8Dac,
Cloud Native Live: Falcosidekick,Video,Cloud Native Live,2/21/2024,,,https://www.youtube.com/watch?v=1ewRLb4cack,
2023 CNCF Annual Report Read Along,Guest,Platformers,2/21/2024,,,https://www.youtube.com/watch?v=r43A2JcBu5U,
"Authenticating Users - Feat. Dex and Keycloak (You Choose!, Ch. 3, Ep. 8)",Video,You Choose!,2/28/2024,,,https://www.youtube.com/watch?v=_CYiksI_89E,
Cloud Native Live: How to design Database-as-a-Service (DBaaS)?,Video,Cloud Native Live,3/1/2024,,,https://www.youtube.com/watch?v=BpvBuPRqX1w,
Come Cloud With Us Platform Engineering Panel,Guest,Come Cloud with Us,3/1/2024,,,https://www.youtube.com/watch?v=M7oYDEwVjnM,
"Authorizing Access - Feat. Hexa, Paralus, and OpenFGA (You Choose!, Ch. 3, Ep. 9)",Video,You Choose!,3/6/2024,,,https://www.youtube.com/watch?v=VyHbFwfrf04,
What do pigs in lipstick have to do with platform engineering?,Guest,Syntasso,3/11/2024,,,https://www.syntasso.io/post/what-do-pigs-in-lipstick-have-to-do-with-platform-engineering,
"Misfits - Feat. ContainerSSH and Confidential Containers (You Choose!, Ch. 3, Ep. 10)",Video,You Choose!,3/13/2024,,,https://www.youtube.com/watch?v=AKmDmhd5hpQ,
Breaking Minecraft & Mastering Kubernetes with Tanzu Developer Advocate Whitney Lee | TechCraft,Guest,Tech Craft,3/16/2024,,,https://www.youtube.com/watch?v=7klehZbC82s,
"Sometimes, Lipstick Is Exactly What a Pig Needs! - Abby Bangser, Syntasso & Whitney Lee, VMware",Presentation,KubeCon - Platform Engineering Day,3/20/2024,,Keynote,https://www.youtube.com/watch?v=VhloarnpxVo,
"Choose Your Own Adventure: The Struggle for Security - Whitney Lee, VMware & Viktor Farcic, Upbound",Presentation,KubeCon EU Paris,3/21/2024,,,https://www.youtube.com/watch?v=sCyCmV0YrKw,
KubeCon Europe 2024 highlights - Live discussion,Guest,Civo,3/29/2024,,,https://www.youtube.com/watch?v=ncHmqUuWe7I,
Choose Your Own Adventure: The Perilous Passage to Production,Presentation,Cloud Native Rejekts,3/29/2024,,,https://www.youtube.com/watch?v=fEzAkFlGIkc,
"Grand Finale - End to End Demo of the Chosen Tech (You Choose!, Ch. 3, Ep. 11)",Video,You Choose!,4/2/2024,,,https://www.youtube.com/watch?v=7-3dVxmG9qs,
Security Showdown: The Overconfident Operator Vs the Nefarious Ne’er-Do-Well | CCOSS + KCD GDL,Presentation,KCD Guadalajara,4/24/2024,,Keynote,https://www.youtube.com/watch?v=I5l87LgYz9M,
CNL: Tetragon in action - detect & nip Kubernetes attacks in the bud,Video,Cloud Native Live,4/25/2024,,,https://www.youtube.com/watch?v=ji8uo69O8-I,
Security Showdown: The Overconfident Operator Vs the Nefarious... - Whitney Lee & Lewis Denham-Parry,Presentations,Open Source Summit,4/26/2024,,,https://www.youtube.com/watch?v=oi3OweWuSf4,
Who Should Use Kubernetes?,Presentations,Morgan Stanley SpringOne Tour,5/7/2024,,,,
EP30: Learning Lots Fast with Whitney Lee,Guest,Tech World Human Skills,5/8/2024,,,https://www.elevatedyou.live/podcasts/tech-world-human-skills/episodes/2148615113,
Cloud Native Live: Cloud Native Policy as code with Kyverno!,Video,Cloud Native Live,5/15/2024,,,https://www.youtube.com/watch?v=McNNejbyDc0,
Cloud Native Live: Finding infrastructure as code missteps,Video,Cloud Native Live,5/22/2024,,,https://www.youtube.com/watch?v=NA24C5ZqFlo,
Evolving Multi-tenant Kubernetes Log Collection with the Logging Operator,Video,⚡️Enlightning,5/23/2024,,,https://www.youtube.com/watch?v=CPh6GIhJ1JU,
An Introduction to Fluentd and Fluent Bit,Video,⚡️Enlightning,5/25/2024,,,https://www.youtube.com/watch?v=qhgQ0WD1i8c,
How to Platform Engineering “Well” for Target “Communities” | Ep 108,Guest,Cloud Native Podcast,5/30/2024,,,https://www.youtube.com/watch?v=3gv8eKeOIlI,
Exploring Distributed Tracing with Jaeger,Video,⚡️Enlightning,5/31/2024,,,https://www.youtube.com/watch?v=wsm_Tz1I5_8,
CNCF Ambassador Story/Journey,Guest,Twitter Space,5/31/2024,,,https://x.com/i/spaces/1rmGPMzBLqnJN,
Cloud Native Live: AI across devices,Video,Cloud Native Live,6/5/2024,,,https://www.youtube.com/watch?v=-KhK-TtiWHs,
Observability 2.0: Not Just Another Buzzword,Video,⚡️Enlightning,6/7/2024,,,https://www.youtube.com/watch?v=dcVD6sNtAiI,
Two Friends Talking Tanzu Preview,Video,Two Friends Talking Tanzu,6/11/2024,,,https://www.youtube.com/watch?v=4Dt1fqyxp28,
A custom resource definition and the definition of a custom resource...aren't they the same thing?,Guest,KubeFM,6/13/2024,,,https://www.linkedin.com/posts/bart-farrell_kubertenes-activity-7206881398035562497-zHye/,
"Transformative Journeys, for Apps and for Humans",Presentations,Sabre SpringOne Tour,6/17/2024,,,,
"[KCD] Whitney Lee – Security, Developer Experience, Platform Engineering, and an AI-Related Wish",Guest,Decodify Podcast,6/19/2024,,,https://player.captivate.fm/episode/c630d849-fd74-47ee-a392-9ce4754d873f,
Choose Your Own Adventure: The Struggle for Security,Presentations,KCD Italy,6/20/2024,,,,
Victor Farcic & Whitney Lee - Choose Your Own Adventure: The Struggle for Security,Presentation,KCD Zurich,6/24/2024,,,https://www.youtube.com/watch?v=sXbH-CPL4f0,
CNL: Intent-based access control at scale,Video,Cloud Native Live,6/26/2024,,,https://www.youtube.com/watch?v=3NS7S8qBnYs,
Two Friends Talking Tanzu - What Is VMware Tanzu? Part 1: The Problem,Video,Two Friends Talking Tanzu,7/2/2024,,,https://www.youtube.com/watch?v=xR58BFg9BzM,
Two Friends Talking Tanzu - What Is VMware Tanzu? Part 2: Build and Package,Video,Two Friends Talking Tanzu,7/2/2024,,,https://www.youtube.com/watch?v=yymW8hDnqbM,
Two Friends Talking Tanzu - What Is VMware Tanzu? Part 3: Deploy and Bind,Video,Two Friends Talking Tanzu,7/2/2024,,,https://www.youtube.com/watch?v=-gQHXKF0z2A,
Two Friends Talking Tanzu - What Is VMware Tanzu? Part 4: Tanzu Hub,Video,Two Friends Talking Tanzu,7/2/2024,,,https://www.youtube.com/watch?v=oMkYDqb6WWk,
Two Friends Talking Tanzu - What Is VMware Tanzu? Part 5: Conclusion and Recap,Video,Two Friends Talking Tanzu,7/2/2024,,,https://www.youtube.com/watch?v=MAwElwuhLAw,
Cloud Native Live: Dumbing down developer platform consoles,Video,Cloud Native Live,7/10/2024,,,https://www.youtube.com/watch?v=nD2LUZLPQKY,
Micrometer Mastery: Unleash Advanced Observability in Your JVM Apps,Video,⚡️Enlightning,7/11/2024,,,https://www.youtube.com/watch?v=hWr_mo5uKPY,
Monitoring Kubernetes Clusters,Video,⚡️Enlightning,7/16/2024,,,https://www.youtube.com/watch?v=LRXU-cj6CDA,
CNL: Unlocking K8s jobs and CronJobs with the spin command trigger,Video,Cloud Native Live,7/17/2024,,,https://www.youtube.com/watch?v=HRjVwM605zY,
What Is Tanzu? A Conversation Summary from Two Friends Talking Tanzu,Blog,VMware Tanzu,7/17/2024,,,https://tanzu.vmware.com/content/blog/two-friends-talking-tanzu,
Instant Observability: Exploring the Magic of Pixie,Video,⚡️Enlightning,7/19/2024,,,https://www.youtube.com/watch?v=WuqM7WCYj8o,
Make Your Own Kubernetes User Experience with Headlamp!,Video,⚡️Enlightning,7/20/2024,,,https://www.youtube.com/watch?v=hR-koOUsaMA,
Progressive Delivery for Kubernetes with Argo Rollouts!,Video,⚡️Enlightning,7/26/2024,,,https://www.youtube.com/watch?v=32Q8w1gL3NU,
Power Your Metrics with Prometheus,Video,⚡️Enlightning,7/27/2024,,,https://www.youtube.com/watch?v=gt085CrPRb8,
Scaling Your Metrics with Thanos,Video,⚡️Enlightning,8/2/2024,,,https://www.youtube.com/watch?v=1qvcVJiVx7M,
Recommended Practices for Logging with Grafana Loki,Video,⚡️Enlightning,8/3/2024,,,https://www.youtube.com/watch?v=zx7sRNpL9Ac,
Cortex: Horizontally Scalable Prometheus,Video,⚡️Enlightning,8/9/2024,,,https://www.youtube.com/watch?v=oMdblfpx3e0,
Make Your Life Easier with the Kubernetes Dashboard,Video,⚡️Enlightning,8/10/2024,,,https://www.youtube.com/watch?v=Dz0ZAQkpOHg,
"CNL: Wasm across Any Cloud, Any K8s, or Any Edge with CNCF wasmCloud",Video,Cloud Native Live,8/15/2024,,,https://www.youtube.com/watch?v=B1Q_Xx5i6Ek,
Fearless Delivery with Flagger,Video,⚡️Enlightning,8/16/2024,,,https://www.youtube.com/watch?v=U6tG6n7XYFI,
Infrastructure by Design with Meshery,Video,⚡️Enlightning,8/17/2024,,,https://www.youtube.com/watch?v=DfTvlSwE8R4,
"2024 Day 1 Keynote - Whitney Lee - Transformative Journeys, for Apps and for Humans!",Presentation,DevOps Days Austin,8/28/2024,,Keynote,https://www.youtube.com/watch?v=qYAofVa3W1E,
Choose Your Own Adventure: The Struggle for Security,Presentation,KCD Munich,8/28/2024,,Keynote,https://www.youtube.com/watch?v=3lIUPHQ33GM,
"The Observability Odyssey (You Choose! Ch. 4, Ep. 0)",Video,You Choose!,8/29/2024,,,https://www.youtube.com/watch?v=_sVIxEksR1M,
"Dashboards - Feat. Kubernetes Dashboard, Headlamp, Meshery (You Choose!, Ch. 4, Ep. 01)",Video,You Choose!,9/4/2024,,,https://www.youtube.com/watch?v=GhfRu3l4F8U,
Choose Your Own Adventure: The Struggle for Security | 选择你的冒险：安全之战 - Whitney Lee & Viktor Farcic,Presentation,KubeCon China Hong Kong,9/4/2024,,,https://www.youtube.com/watch?v=omskaA5i9ig,
"CNCF Ambassador Series 01 | DevOps Toolkit ""You Choose"" Observability with Whitney and Viktor",Guest,Cloud Native Podcast,9/4/2024,,,https://www.youtube.com/watch?v=7FsGO0bEXWc,
Cloud Native Live: Envoy Gateway 1.1 - Q&A Session,Video,Cloud Native Live,9/5/2024,,,https://www.youtube.com/watch?v=K8-Ykp1CYmw,
Open Standards in Observability with OpenTelemetry,Video,⚡️Enlightning,9/7/2024,,,https://www.youtube.com/watch?v=7SccIT9rAuY,
Choose Your Own Adventure: The Struggle for Security - Whitney Lee & Viktor Farcic,Presentation,KubeDay Japan,9/12/2024,,,https://www.youtube.com/watch?v=SdaHy60OcWs,
Service Mesh and Observability,Video,⚡️Enlightning,9/13/2024,,,https://www.youtube.com/watch?v=dTQkfLuZRXM,
Meet the New Kid in the Sandbox: Perses,Video,⚡️Enlightning,9/14/2024,,,https://www.youtube.com/watch?v=eG-E9DboFcM,
"Open Standards - Feat. OpenTelemetry, Prometheus (You Choose!, Ch. 4, Ep. 02)",Video,You Choose!,9/18/2024,,,https://www.youtube.com/watch?v=zvPwvm7X6AY,
Cloud Native Live: Kyverno policy reporter,Video,Cloud Native Live,9/19/2024,,,https://www.youtube.com/watch?v=OgFFYKkpEjs,
Just Right Resources with Goldilocks,Video,⚡️Enlightning,9/21/2024,,,https://www.youtube.com/watch?v=tp2qvU8y6sM,
"Observability Metrics - Feat. Prometheus, Cortex, and Thanos (You Choose!, Ch. 4, Ep. 03)",Video,You Choose!,9/25/2024,,,https://www.youtube.com/watch?v=UXC9w3R9k8M,
The Clouds Can Be Green?! Measuring Power Usage with Kepler,Video,⚡️Enlightning,9/26/2024,,,https://www.youtube.com/watch?v=c0rIJlkrDQM,
Cloud Native Live: The future of open source DBaaS,Video,Cloud Native Live,9/27/2024,,,https://www.youtube.com/watch?v=Q0cChN4mME8,
"Tracing - Feat. Jaeger and Zipkin (You Choose!, Ch. 04, Ep. 04)",Video,You Choose!,10/2/2024,,,https://www.youtube.com/watch?v=mkL2hLwsxm4,
Two Friends Talking Tanzu - VMware Tanzu Platform: Build,Video,Two Friends Talking Tanzu,10/2/2024,,,https://www.youtube.com/watch?v=zplp5RcOv1c,
Software Defined Interviews Episode 83: Whitney Lee,Podcast,Software Defined Interviews,10/2/2024,,,https://www.softwaredefinedinterviews.com/83,
Go Go Gadget! Inspektor Gadget and Observability,Video,⚡️Enlightning,10/5/2024,,,https://www.youtube.com/watch?v=Io6vqHitTzQ,
"Data Pipelines - Feat. Fluent Bit, Otel Collector, Logging Operator (You Choose!, Ch. 04, Ep. 05)",Video,You Choose!,10/9/2024,,,https://www.youtube.com/watch?v=fhIuylaJ1xA,
My Journey: Whitney Lee,Guest,The Cloud-Native Club,10/15/2024,,,https://www.youtube.com/watch?v=KETDIAYGC14,
"Progressive Delivery - Feat. Argo Rollouts and Flagger (You Choose!, Ch. 04, Ep. 06)",Video,You Choose!,10/16/2024,,,https://www.youtube.com/watch?v=iXdZY9BpUjU,
A Lightboard Talk About Platform Engineering,Presentation,KubeCrash,10/16/2024,,Keynote,https://www.youtube.com/watch?v=zFMgHcRKo_s,
Road to KubeCon NA 2024: Whitney Lee,Presentation,The Landscape,10/17/2024,,,https://www.youtube.com/watch?v=ZjU0VMRs7IQ,
"Episode 84: Tech recruiting from both sides of the table, with Sidney Miller",Podcast,Software Defined Interviews,10/19/2024,,,https://www.softwaredefinedinterviews.com/84,
"Cloud Cost - Feat. OpenCost, StormForge, and CAST AI (You Choose!, Ch. 04, Ep. 07)",Video,You Choose!,10/23/2024,,,https://www.youtube.com/watch?v=5P_6vlmjQm4,
Cloud Native Live: Beyond the black box,Video,Cloud Native Live,10/24/2024,,,https://www.youtube.com/watch?v=CZ8nj2_bzR8,
"Service Mesh - Feat. Cilium, Istio, Linkerd, and Kuma (You Choose!, Ch. 04, Ep. 08)",Video,You Choose!,10/30/2024,,,https://www.youtube.com/watch?v=g-tHbIcFYTM,
Cloud Native Live: What's new in Kyverno 1.13?,Video,Cloud Native Live,10/31/2024,,,https://www.youtube.com/watch?v=5iCOoLWMRzE,
"Software Defined Interviews Episode 85: Kubernetes Cost Controls and Washing Horse Blankets, with Phil Andrews",Podcast,Software Defined Interviews,10/31/2024,,,https://www.softwaredefinedinterviews.com/85,
"Misc - Feat. Kepler, Inspektor Gadget, k8sgpt, Perses, and Pixie (You Choose!, Ch. 04, Ep. 09)",Video,You Choose!,11/6/2024,,,https://www.youtube.com/watch?v=OZE1hoT9-gs,
"Software Defined Interviews Episode 86: Open Source Money Ethics, How Analysts use AI, What Even is an Industry Analyst, and Advanced Chicken Nugget Diplomacy, with Rachel Stephens",Podcast,Software Defined Interviews,11/13/2024,,,https://www.softwaredefinedinterviews.com/86,
Choose Your Own Adventure: The Observability Odyssey - Whitney Lee & Viktor Farcic,Podcast,Software Defined Interviews,11/14/2024,,,https://www.youtube.com/watch?v=R3CFETvCBFU,
"Grand Finale - End to End Demo of the Observability Chosen Tech (You Choose!, Ch. 4, Ep. 10)",Video,You Choose!,11/22/2024,,,https://www.youtube.com/watch?v=EpbT-kfD6kw,
Panel: Exploring eBPF Use Cases in Cloud-Native Security,Presentation,KubeCon - Cilium & eBPF Day,11/22/2024,,,https://www.youtube.com/watch?v=towNkbPMDjE,
"Software Defined Interviews Episode 87: Platform Engineering, AI, and Community - Whitney&#39;s KubeCon NA 2024 Adventures",Podcast,Software Defined Interviews,11/25/2024,,,https://www.softwaredefinedinterviews.com/87,
"Software Defined Interviews Episode 88: Platform Engineering and UK Digital People, with Abby Bangser",Podcast,Software Defined Interviews,11/28/2024,,,https://www.softwaredefinedinterviews.com/88,
"Software Defined Interviews Episode 89: How platform engineering is different than DevOps, plus, narwhal teeth and spider digestion, with Viktor Farcic",Podcast,Software Defined Interviews,12/11/2024,,,https://www.softwaredefinedinterviews.com/89,
"Software Defined Interviews Episode 90: Community management, event nightmares, and domestic Tupperware diplomacy, with Katie Greenley",Podcast,Software Defined Interviews,12/26/2024,,,https://www.softwaredefinedinterviews.com/90,
